AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Mount Horeb PD,2018,Offenses Against Family and Children,Adult,Other Crimes,Dane,12,4/29/2020,5
Mount Horeb PD,2018,Offenses Against Family and Children,Juvenile,Other Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Offenses Against Family and Children,Total,Other Crimes,Dane,12,4/29/2020,5
Mount Horeb PD,2018,Prostitution & Commercialized Vice,Adult,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Prostitution & Commercialized Vice,Total,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Rape - 2017,Adult,Violent Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Rape - 2017,Juvenile,Violent Crimes,Dane,12,4/29/2020,1
Mount Horeb PD,2018,Rape - 2017,Total,Violent Crimes,Dane,12,4/29/2020,1
Mount Horeb PD,2018,Robbery,Adult,Violent Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Robbery,Juvenile,Violent Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Robbery,Total,Violent Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Sex Offenses - 2017,Adult,Society Crimes,Dane,12,4/29/2020,1
Mount Horeb PD,2018,Sex Offenses - 2017,Juvenile,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Sex Offenses - 2017,Total,Society Crimes,Dane,12,4/29/2020,1
Mount Horeb PD,2018,Simple Assault,Adult,Other Crimes,Dane,12,4/29/2020,6
Mount Horeb PD,2018,Simple Assault,Juvenile,Other Crimes,Dane,12,4/29/2020,3
Mount Horeb PD,2018,Simple Assault,Total,Other Crimes,Dane,12,4/29/2020,9
Mount Horeb PD,2018,Stolen Property,Adult,Property Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Stolen Property,Juvenile,Property Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Stolen Property,Total,Property Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Vagrancy Violations,Adult,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Vagrancy Violations,Juvenile,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Vagrancy Violations,Total,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Vandalism,Adult,Property Crimes,Dane,12,4/29/2020,4
Mount Horeb PD,2018,Vandalism,Juvenile,Property Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Vandalism,Total,Property Crimes,Dane,12,4/29/2020,4
Mount Horeb PD,2018,Weapons,Adult,Society Crimes,Dane,12,4/29/2020,1
Mount Horeb PD,2018,Weapons,Juvenile,Society Crimes,Dane,12,4/29/2020,0
Mount Horeb PD,2018,Weapons,Total,Society Crimes,Dane,12,4/29/2020,1
Mount Pleasant PD,2018, ,Adult,Grand total,Racine,12,4/29/2020,1582
Mount Pleasant PD,2018, ,Juvenile,Grand total,Racine,12,4/29/2020,166
Mount Pleasant PD,2018, ,Total,Grand total,Racine,12,4/29/2020,1748
Mount Pleasant PD,2018,Aggravated Assault,Adult,Violent Crimes,Racine,12,4/29/2020,11
Mount Pleasant PD,2018,Aggravated Assault,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Aggravated Assault,Total,Violent Crimes,Racine,12,4/29/2020,11
Mount Pleasant PD,2018,All Other Offenses,Adult,Other Crimes,Racine,12,4/29/2020,943
Mount Pleasant PD,2018,All Other Offenses,Juvenile,Other Crimes,Racine,12,4/29/2020,20
Mount Pleasant PD,2018,All Other Offenses,Total,Other Crimes,Racine,12,4/29/2020,963
Mount Pleasant PD,2018,Arson,Adult,Property Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Arson,Juvenile,Property Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Arson,Total,Property Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Burglary,Adult,Property Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Burglary,Juvenile,Property Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Burglary,Total,Property Crimes,Racine,12,4/29/2020,6
Mount Pleasant PD,2018,Curfew/Loitering Violations,Adult,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Curfew/Loitering Violations,Juvenile,Society Crimes,Racine,12,4/29/2020,6
Mount Pleasant PD,2018,Curfew/Loitering Violations,Total,Society Crimes,Racine,12,4/29/2020,6
Mount Pleasant PD,2018,Disorderly Conduct,Adult,Society Crimes,Racine,12,4/29/2020,90
Mount Pleasant PD,2018,Disorderly Conduct,Juvenile,Society Crimes,Racine,12,4/29/2020,48
Mount Pleasant PD,2018,Disorderly Conduct,Total,Society Crimes,Racine,12,4/29/2020,138
Mount Pleasant PD,2018,Driving Under the Influence,Adult,Society Crimes,Racine,12,4/29/2020,155
Mount Pleasant PD,2018,Driving Under the Influence,Juvenile,Society Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Driving Under the Influence,Total,Society Crimes,Racine,12,4/29/2020,156
Mount Pleasant PD,2018,Drug - Unknown,Adult,Drug Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Drug - Unknown,Juvenile,Drug Crimes,Racine,12,4/29/2020,3
Mount Pleasant PD,2018,Drug - Unknown,Total,Drug Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Drug Possession - Marijuana,Adult,Drug Crimes,Racine,12,4/29/2020,96
Mount Pleasant PD,2018,Drug Possession - Marijuana,Juvenile,Drug Crimes,Racine,12,4/29/2020,16
Mount Pleasant PD,2018,Drug Possession - Marijuana,Total,Drug Crimes,Racine,12,4/29/2020,112
Mount Pleasant PD,2018,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Racine,12,4/29/2020,21
Mount Pleasant PD,2018,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Racine,12,4/29/2020,22
Mount Pleasant PD,2018,Drug Possession - Other Dangerous,Adult,Drug Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Possession - Other Dangerous,Total,Drug Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Drug Possession - Synthetic,Adult,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Possession - Synthetic,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Possession - Synthetic,Total,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Marijuana,Adult,Drug Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Drug Sale - Marijuana,Juvenile,Drug Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Drug Sale - Marijuana,Total,Drug Crimes,Racine,12,4/29/2020,3
Mount Pleasant PD,2018,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Drug Sale - Other Dangerous,Adult,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Other Dangerous,Total,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Synthetic,Adult,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Synthetic,Juvenile,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Drug Sale - Synthetic,Total,Drug Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Embezzlement,Adult,Property Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Embezzlement,Juvenile,Property Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Embezzlement,Total,Property Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Forgery & Counterfeiting,Adult,Property Crimes,Racine,12,4/29/2020,8
Mount Pleasant PD,2018,Forgery & Counterfeiting,Juvenile,Property Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Forgery & Counterfeiting,Total,Property Crimes,Racine,12,4/29/2020,8
Mount Pleasant PD,2018,Fraud,Adult,Property Crimes,Racine,12,4/29/2020,13
Mount Pleasant PD,2018,Fraud,Juvenile,Property Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Fraud,Total,Property Crimes,Racine,12,4/29/2020,13
Mount Pleasant PD,2018,Gambling,Adult,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Gambling,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Gambling,Total,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Larceny Theft,Adult,Property Crimes,Racine,12,4/29/2020,160
Mount Pleasant PD,2018,Larceny Theft,Juvenile,Property Crimes,Racine,12,4/29/2020,37
Mount Pleasant PD,2018,Larceny Theft,Total,Property Crimes,Racine,12,4/29/2020,197
Mount Pleasant PD,2018,Liquor Laws,Adult,Society Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Liquor Laws,Juvenile,Society Crimes,Racine,12,4/29/2020,7
Mount Pleasant PD,2018,Liquor Laws,Total,Society Crimes,Racine,12,4/29/2020,11
Mount Pleasant PD,2018,Manslaughter by Negligence,Adult,Other Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Manslaughter by Negligence,Juvenile,Other Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Manslaughter by Negligence,Total,Other Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Motor Vehicle Theft,Adult,Property Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Motor Vehicle Theft,Juvenile,Property Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Motor Vehicle Theft,Total,Property Crimes,Racine,12,4/29/2020,6
Mount Pleasant PD,2018,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Offenses Against Family and Children,Adult,Other Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Offenses Against Family and Children,Juvenile,Other Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Offenses Against Family and Children,Total,Other Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Prostitution & Commercialized Vice,Adult,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Prostitution & Commercialized Vice,Total,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Rape - 2017,Adult,Violent Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Rape - 2017,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Rape - 2017,Total,Violent Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Robbery,Adult,Violent Crimes,Racine,12,4/29/2020,5
Mount Pleasant PD,2018,Robbery,Juvenile,Violent Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Robbery,Total,Violent Crimes,Racine,12,4/29/2020,5
Mount Pleasant PD,2018,Sex Offenses - 2017,Adult,Society Crimes,Racine,12,4/29/2020,3
Mount Pleasant PD,2018,Sex Offenses - 2017,Juvenile,Society Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Sex Offenses - 2017,Total,Society Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Simple Assault,Adult,Other Crimes,Racine,12,4/29/2020,42
Mount Pleasant PD,2018,Simple Assault,Juvenile,Other Crimes,Racine,12,4/29/2020,9
Mount Pleasant PD,2018,Simple Assault,Total,Other Crimes,Racine,12,4/29/2020,51
Mount Pleasant PD,2018,Stolen Property,Adult,Property Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Stolen Property,Juvenile,Property Crimes,Racine,12,4/29/2020,1
Mount Pleasant PD,2018,Stolen Property,Total,Property Crimes,Racine,12,4/29/2020,3
Mount Pleasant PD,2018,Vagrancy Violations,Adult,Society Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Vagrancy Violations,Juvenile,Society Crimes,Racine,12,4/29/2020,0
Mount Pleasant PD,2018,Vagrancy Violations,Total,Society Crimes,Racine,12,4/29/2020,2
Mount Pleasant PD,2018,Vandalism,Adult,Property Crimes,Racine,12,4/29/2020,8
Mount Pleasant PD,2018,Vandalism,Juvenile,Property Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Vandalism,Total,Property Crimes,Racine,12,4/29/2020,12
Mount Pleasant PD,2018,Weapons,Adult,Society Crimes,Racine,12,4/29/2020,3
Mount Pleasant PD,2018,Weapons,Juvenile,Society Crimes,Racine,12,4/29/2020,4
Mount Pleasant PD,2018,Weapons,Total,Society Crimes,Racine,12,4/29/2020,7
Mukwonago PD,2018, ,Adult,Grand total,Waukesha,12,4/29/2020,140
Mukwonago PD,2018, ,Juvenile,Grand total,Waukesha,12,4/29/2020,37
Mukwonago PD,2018, ,Total,Grand total,Waukesha,12,4/29/2020,177
Mukwonago PD,2018,Aggravated Assault,Adult,Violent Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Aggravated Assault,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Aggravated Assault,Total,Violent Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,All Other Offenses,Adult,Other Crimes,Waukesha,12,4/29/2020,15
Mukwonago PD,2018,All Other Offenses,Juvenile,Other Crimes,Waukesha,12,4/29/2020,7
Mukwonago PD,2018,All Other Offenses,Total,Other Crimes,Waukesha,12,4/29/2020,22
Mukwonago PD,2018,Arson,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Arson,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Arson,Total,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Burglary,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Burglary,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Burglary,Total,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Curfew/Loitering Violations,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Curfew/Loitering Violations,Juvenile,Society Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Curfew/Loitering Violations,Total,Society Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Disorderly Conduct,Adult,Society Crimes,Waukesha,12,4/29/2020,15
Mukwonago PD,2018,Disorderly Conduct,Juvenile,Society Crimes,Waukesha,12,4/29/2020,5
Mukwonago PD,2018,Disorderly Conduct,Total,Society Crimes,Waukesha,12,4/29/2020,20
Mukwonago PD,2018,Driving Under the Influence,Adult,Society Crimes,Waukesha,12,4/29/2020,24
Mukwonago PD,2018,Driving Under the Influence,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Driving Under the Influence,Total,Society Crimes,Waukesha,12,4/29/2020,24
Mukwonago PD,2018,Drug - Unknown,Adult,Drug Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Drug - Unknown,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug - Unknown,Total,Drug Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Drug Possession - Marijuana,Adult,Drug Crimes,Waukesha,12,4/29/2020,18
Mukwonago PD,2018,Drug Possession - Marijuana,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,8
Mukwonago PD,2018,Drug Possession - Marijuana,Total,Drug Crimes,Waukesha,12,4/29/2020,26
Mukwonago PD,2018,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Drug Possession - Other Dangerous,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Possession - Other Dangerous,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Possession - Synthetic,Adult,Drug Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Drug Possession - Synthetic,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Possession - Synthetic,Total,Drug Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Drug Sale - Marijuana,Adult,Drug Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Drug Sale - Marijuana,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Marijuana,Total,Drug Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Other Dangerous,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Other Dangerous,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Synthetic,Adult,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Synthetic,Juvenile,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Drug Sale - Synthetic,Total,Drug Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Embezzlement,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Embezzlement,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Embezzlement,Total,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Forgery & Counterfeiting,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Forgery & Counterfeiting,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Forgery & Counterfeiting,Total,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Fraud,Adult,Property Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Fraud,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Fraud,Total,Property Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Gambling,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Gambling,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Gambling,Total,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Larceny Theft,Adult,Property Crimes,Waukesha,12,4/29/2020,44
Mukwonago PD,2018,Larceny Theft,Juvenile,Property Crimes,Waukesha,12,4/29/2020,9
Mukwonago PD,2018,Larceny Theft,Total,Property Crimes,Waukesha,12,4/29/2020,53
Mukwonago PD,2018,Liquor Laws,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Liquor Laws,Juvenile,Society Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Liquor Laws,Total,Society Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Manslaughter by Negligence,Adult,Other Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Manslaughter by Negligence,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Manslaughter by Negligence,Total,Other Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Motor Vehicle Theft,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Motor Vehicle Theft,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Motor Vehicle Theft,Total,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Offenses Against Family and Children,Adult,Other Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Offenses Against Family and Children,Juvenile,Other Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Offenses Against Family and Children,Total,Other Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Prostitution & Commercialized Vice,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Prostitution & Commercialized Vice,Total,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Rape - 2017,Adult,Violent Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Rape - 2017,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Rape - 2017,Total,Violent Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Robbery,Adult,Violent Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Robbery,Juvenile,Violent Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Robbery,Total,Violent Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Sex Offenses - 2017,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Sex Offenses - 2017,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Sex Offenses - 2017,Total,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Simple Assault,Adult,Other Crimes,Waukesha,12,4/29/2020,8
Mukwonago PD,2018,Simple Assault,Juvenile,Other Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Simple Assault,Total,Other Crimes,Waukesha,12,4/29/2020,9
Mukwonago PD,2018,Stolen Property,Adult,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Stolen Property,Juvenile,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Stolen Property,Total,Property Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Vagrancy Violations,Adult,Society Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Vagrancy Violations,Juvenile,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Vagrancy Violations,Total,Society Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Vandalism,Adult,Property Crimes,Waukesha,12,4/29/2020,3
Mukwonago PD,2018,Vandalism,Juvenile,Property Crimes,Waukesha,12,4/29/2020,2
Mukwonago PD,2018,Vandalism,Total,Property Crimes,Waukesha,12,4/29/2020,5
Mukwonago PD,2018,Weapons,Adult,Society Crimes,Waukesha,12,4/29/2020,0
Mukwonago PD,2018,Weapons,Juvenile,Society Crimes,Waukesha,12,4/29/2020,1
Mukwonago PD,2018,Weapons,Total,Society Crimes,Waukesha,12,4/29/2020,1
Mukwonago Town PD,2018, ,Adult,Grand total,Waukesha,11,4/29/2020,81
Mukwonago Town PD,2018, ,Juvenile,Grand total,Waukesha,11,4/29/2020,10
Mukwonago Town PD,2018, ,Total,Grand total,Waukesha,11,4/29/2020,91
Mukwonago Town PD,2018,Aggravated Assault,Adult,Violent Crimes,Waukesha,11,4/29/2020,2
Mukwonago Town PD,2018,Aggravated Assault,Juvenile,Violent Crimes,Waukesha,11,4/29/2020,1
Mukwonago Town PD,2018,Aggravated Assault,Total,Violent Crimes,Waukesha,11,4/29/2020,3
Mukwonago Town PD,2018,All Other Offenses,Adult,Other Crimes,Waukesha,11,4/29/2020,6
Mukwonago Town PD,2018,All Other Offenses,Juvenile,Other Crimes,Waukesha,11,4/29/2020,1
Mukwonago Town PD,2018,All Other Offenses,Total,Other Crimes,Waukesha,11,4/29/2020,7
Mukwonago Town PD,2018,Arson,Adult,Property Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Arson,Juvenile,Property Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Arson,Total,Property Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Burglary,Adult,Property Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Burglary,Juvenile,Property Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Burglary,Total,Property Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Curfew/Loitering Violations,Adult,Society Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Curfew/Loitering Violations,Juvenile,Society Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Curfew/Loitering Violations,Total,Society Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Disorderly Conduct,Adult,Society Crimes,Waukesha,11,4/29/2020,15
Mukwonago Town PD,2018,Disorderly Conduct,Juvenile,Society Crimes,Waukesha,11,4/29/2020,2
Mukwonago Town PD,2018,Disorderly Conduct,Total,Society Crimes,Waukesha,11,4/29/2020,17
Mukwonago Town PD,2018,Driving Under the Influence,Adult,Society Crimes,Waukesha,11,4/29/2020,22
Mukwonago Town PD,2018,Driving Under the Influence,Juvenile,Society Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Driving Under the Influence,Total,Society Crimes,Waukesha,11,4/29/2020,22
Mukwonago Town PD,2018,Drug - Unknown,Adult,Drug Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Drug - Unknown,Juvenile,Drug Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Drug - Unknown,Total,Drug Crimes,Waukesha,11,4/29/2020,0
Mukwonago Town PD,2018,Drug Possession - Marijuana,Adult,Drug Crimes,Waukesha,11,4/29/2020,14
Mukwonago Town PD,2018,Drug Possession - Marijuana,Juvenile,Drug Crimes,Waukesha,11,4/29/2020,2
Mukwonago Town PD,2018,Drug Possession - Marijuana,Total,Drug Crimes,Waukesha,11,4/29/2020,16
