AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Delavan Town PD,2019,Forgery & Counterfeiting,Total,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Fraud,Adult,Property Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Fraud,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Fraud,Total,Property Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Gambling,Adult,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Gambling,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Gambling,Total,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,"Human Trafficking, Commercial Sex Acts",Adult,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,"Human Trafficking, Commercial Sex Acts",Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,"Human Trafficking, Commercial Sex Acts",Total,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,"Human Trafficking, Involuntary Servitude",Adult,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,"Human Trafficking, Involuntary Servitude",Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,"Human Trafficking, Involuntary Servitude",Total,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Larceny Theft,Adult,Property Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Larceny Theft,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Larceny Theft,Total,Property Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Liquor Laws,Adult,Society Crimes,Walworth,12,4/29/2020,7
Delavan Town PD,2019,Liquor Laws,Juvenile,Society Crimes,Walworth,12,4/29/2020,2
Delavan Town PD,2019,Liquor Laws,Total,Society Crimes,Walworth,12,4/29/2020,9
Delavan Town PD,2019,Manslaughter by Negligence,Adult,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Manslaughter by Negligence,Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Manslaughter by Negligence,Total,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Motor Vehicle Theft,Adult,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Motor Vehicle Theft,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Motor Vehicle Theft,Total,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Offenses Against Family and Children,Adult,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Offenses Against Family and Children,Juvenile,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Offenses Against Family and Children,Total,Other Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Prostitution & Commercialized Vice,Adult,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Prostitution & Commercialized Vice,Total,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Rape - 2017,Adult,Violent Crimes,Walworth,12,4/29/2020,2
Delavan Town PD,2019,Rape - 2017,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Rape - 2017,Total,Violent Crimes,Walworth,12,4/29/2020,2
Delavan Town PD,2019,Robbery,Adult,Violent Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Robbery,Juvenile,Violent Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Robbery,Total,Violent Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Sex Offenses - 2017,Adult,Society Crimes,Walworth,12,4/29/2020,4
Delavan Town PD,2019,Sex Offenses - 2017,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Sex Offenses - 2017,Total,Society Crimes,Walworth,12,4/29/2020,4
Delavan Town PD,2019,Simple Assault,Adult,Other Crimes,Walworth,12,4/29/2020,9
Delavan Town PD,2019,Simple Assault,Juvenile,Other Crimes,Walworth,12,4/29/2020,1
Delavan Town PD,2019,Simple Assault,Total,Other Crimes,Walworth,12,4/29/2020,10
Delavan Town PD,2019,Stolen Property,Adult,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Stolen Property,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Stolen Property,Total,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Vagrancy Violations,Adult,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Vagrancy Violations,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Vagrancy Violations,Total,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Vandalism,Adult,Property Crimes,Walworth,12,4/29/2020,2
Delavan Town PD,2019,Vandalism,Juvenile,Property Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Vandalism,Total,Property Crimes,Walworth,12,4/29/2020,2
Delavan Town PD,2019,Weapons,Adult,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Weapons,Juvenile,Society Crimes,Walworth,12,4/29/2020,0
Delavan Town PD,2019,Weapons,Total,Society Crimes,Walworth,12,4/29/2020,0
DNR-Law Enf Bureau,2019, ,Adult,Grand total,State Agency,12,4/29/2020,6056
DNR-Law Enf Bureau,2019, ,Juvenile,Grand total,State Agency,12,4/29/2020,174
DNR-Law Enf Bureau,2019, ,Total,Grand total,State Agency,12,4/29/2020,6230
DNR-Law Enf Bureau,2019,Aggravated Assault,Adult,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Aggravated Assault,Juvenile,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Aggravated Assault,Total,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,All Other Offenses,Adult,Other Crimes,State Agency,12,4/29/2020,5170
DNR-Law Enf Bureau,2019,All Other Offenses,Juvenile,Other Crimes,State Agency,12,4/29/2020,132
DNR-Law Enf Bureau,2019,All Other Offenses,Total,Other Crimes,State Agency,12,4/29/2020,5302
DNR-Law Enf Bureau,2019,Arson,Adult,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Arson,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Arson,Total,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Burglary,Adult,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Burglary,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Burglary,Total,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Curfew/Loitering Violations,Adult,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Curfew/Loitering Violations,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Curfew/Loitering Violations,Total,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Disorderly Conduct,Adult,Society Crimes,State Agency,12,4/29/2020,3
DNR-Law Enf Bureau,2019,Disorderly Conduct,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Disorderly Conduct,Total,Society Crimes,State Agency,12,4/29/2020,3
DNR-Law Enf Bureau,2019,Driving Under the Influence,Adult,Society Crimes,State Agency,12,4/29/2020,225
DNR-Law Enf Bureau,2019,Driving Under the Influence,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Driving Under the Influence,Total,Society Crimes,State Agency,12,4/29/2020,225
DNR-Law Enf Bureau,2019,Drug - Unknown,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug - Unknown,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug - Unknown,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Marijuana,Adult,Drug Crimes,State Agency,12,4/29/2020,96
DNR-Law Enf Bureau,2019,Drug Possession - Marijuana,Juvenile,Drug Crimes,State Agency,12,4/29/2020,4
DNR-Law Enf Bureau,2019,Drug Possession - Marijuana,Total,Drug Crimes,State Agency,12,4/29/2020,100
DNR-Law Enf Bureau,2019,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Opium/Cocaine,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Other Dangerous,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Other Dangerous,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Synthetic,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Synthetic,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Possession - Synthetic,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Marijuana,Adult,Drug Crimes,State Agency,12,4/29/2020,40
DNR-Law Enf Bureau,2019,Drug Sale - Marijuana,Juvenile,Drug Crimes,State Agency,12,4/29/2020,3
DNR-Law Enf Bureau,2019,Drug Sale - Marijuana,Total,Drug Crimes,State Agency,12,4/29/2020,43
DNR-Law Enf Bureau,2019,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Opium/Cocaine,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Other Dangerous,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Other Dangerous,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Synthetic,Adult,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Synthetic,Juvenile,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Drug Sale - Synthetic,Total,Drug Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Embezzlement,Adult,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Embezzlement,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Embezzlement,Total,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Forgery & Counterfeiting,Adult,Property Crimes,State Agency,12,4/29/2020,86
DNR-Law Enf Bureau,2019,Forgery & Counterfeiting,Juvenile,Property Crimes,State Agency,12,4/29/2020,3
DNR-Law Enf Bureau,2019,Forgery & Counterfeiting,Total,Property Crimes,State Agency,12,4/29/2020,89
DNR-Law Enf Bureau,2019,Fraud,Adult,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Fraud,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Fraud,Total,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Gambling,Adult,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Gambling,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Gambling,Total,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,"Human Trafficking, Commercial Sex Acts",Adult,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,"Human Trafficking, Commercial Sex Acts",Juvenile,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,"Human Trafficking, Commercial Sex Acts",Total,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,"Human Trafficking, Involuntary Servitude",Adult,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,"Human Trafficking, Involuntary Servitude",Juvenile,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,"Human Trafficking, Involuntary Servitude",Total,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Larceny Theft,Adult,Property Crimes,State Agency,12,4/29/2020,18
DNR-Law Enf Bureau,2019,Larceny Theft,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Larceny Theft,Total,Property Crimes,State Agency,12,4/29/2020,18
DNR-Law Enf Bureau,2019,Liquor Laws,Adult,Society Crimes,State Agency,12,4/29/2020,112
DNR-Law Enf Bureau,2019,Liquor Laws,Juvenile,Society Crimes,State Agency,12,4/29/2020,8
DNR-Law Enf Bureau,2019,Liquor Laws,Total,Society Crimes,State Agency,12,4/29/2020,120
DNR-Law Enf Bureau,2019,Manslaughter by Negligence,Adult,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Manslaughter by Negligence,Juvenile,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Manslaughter by Negligence,Total,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Motor Vehicle Theft,Adult,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Motor Vehicle Theft,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Motor Vehicle Theft,Total,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Offenses Against Family and Children,Adult,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Offenses Against Family and Children,Juvenile,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Offenses Against Family and Children,Total,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Prostitution & Commercialized Vice,Adult,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Prostitution & Commercialized Vice,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Prostitution & Commercialized Vice,Total,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Rape - 2017,Adult,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Rape - 2017,Juvenile,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Rape - 2017,Total,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Robbery,Adult,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Robbery,Juvenile,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Robbery,Total,Violent Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Sex Offenses - 2017,Adult,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Sex Offenses - 2017,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Sex Offenses - 2017,Total,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Simple Assault,Adult,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Simple Assault,Juvenile,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Simple Assault,Total,Other Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Stolen Property,Adult,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Stolen Property,Juvenile,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Stolen Property,Total,Property Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Vagrancy Violations,Adult,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Vagrancy Violations,Juvenile,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Vagrancy Violations,Total,Society Crimes,State Agency,12,4/29/2020,0
DNR-Law Enf Bureau,2019,Vandalism,Adult,Property Crimes,State Agency,12,4/29/2020,26
DNR-Law Enf Bureau,2019,Vandalism,Juvenile,Property Crimes,State Agency,12,4/29/2020,5
DNR-Law Enf Bureau,2019,Vandalism,Total,Property Crimes,State Agency,12,4/29/2020,31
DNR-Law Enf Bureau,2019,Weapons,Adult,Society Crimes,State Agency,12,4/29/2020,280
DNR-Law Enf Bureau,2019,Weapons,Juvenile,Society Crimes,State Agency,12,4/29/2020,19
DNR-Law Enf Bureau,2019,Weapons,Total,Society Crimes,State Agency,12,4/29/2020,299
Dodge Co SO,2019, ,Adult,Grand total,Dodge,12,4/29/2020,1056
Dodge Co SO,2019, ,Juvenile,Grand total,Dodge,12,4/29/2020,81
Dodge Co SO,2019, ,Total,Grand total,Dodge,12,4/29/2020,1137
Dodge Co SO,2019,Aggravated Assault,Adult,Violent Crimes,Dodge,12,4/29/2020,6
Dodge Co SO,2019,Aggravated Assault,Juvenile,Violent Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Aggravated Assault,Total,Violent Crimes,Dodge,12,4/29/2020,7
Dodge Co SO,2019,All Other Offenses,Adult,Other Crimes,Dodge,12,4/29/2020,472
Dodge Co SO,2019,All Other Offenses,Juvenile,Other Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,All Other Offenses,Total,Other Crimes,Dodge,12,4/29/2020,474
Dodge Co SO,2019,Arson,Adult,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Arson,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Arson,Total,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Burglary,Adult,Property Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,Burglary,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Burglary,Total,Property Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,Curfew/Loitering Violations,Adult,Society Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Curfew/Loitering Violations,Juvenile,Society Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Curfew/Loitering Violations,Total,Society Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Disorderly Conduct,Adult,Society Crimes,Dodge,12,4/29/2020,83
Dodge Co SO,2019,Disorderly Conduct,Juvenile,Society Crimes,Dodge,12,4/29/2020,6
Dodge Co SO,2019,Disorderly Conduct,Total,Society Crimes,Dodge,12,4/29/2020,89
Dodge Co SO,2019,Driving Under the Influence,Adult,Society Crimes,Dodge,12,4/29/2020,252
Dodge Co SO,2019,Driving Under the Influence,Juvenile,Society Crimes,Dodge,12,4/29/2020,5
Dodge Co SO,2019,Driving Under the Influence,Total,Society Crimes,Dodge,12,4/29/2020,257
Dodge Co SO,2019,Drug - Unknown,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug - Unknown,Juvenile,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug - Unknown,Total,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug Possession - Marijuana,Adult,Drug Crimes,Dodge,12,4/29/2020,37
Dodge Co SO,2019,Drug Possession - Marijuana,Juvenile,Drug Crimes,Dodge,12,4/29/2020,4
Dodge Co SO,2019,Drug Possession - Marijuana,Total,Drug Crimes,Dodge,12,4/29/2020,41
Dodge Co SO,2019,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Dodge,12,4/29/2020,8
Dodge Co SO,2019,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Dodge,12,4/29/2020,8
Dodge Co SO,2019,Drug Possession - Other Dangerous,Adult,Drug Crimes,Dodge,12,4/29/2020,18
Dodge Co SO,2019,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Possession - Other Dangerous,Total,Drug Crimes,Dodge,12,4/29/2020,18
Dodge Co SO,2019,Drug Possession - Synthetic,Adult,Drug Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,Drug Possession - Synthetic,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Possession - Synthetic,Total,Drug Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,Drug Sale - Marijuana,Adult,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug Sale - Marijuana,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Sale - Marijuana,Total,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug Sale - Other Dangerous,Adult,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Sale - Other Dangerous,Total,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Sale - Synthetic,Adult,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Drug Sale - Synthetic,Juvenile,Drug Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Drug Sale - Synthetic,Total,Drug Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Embezzlement,Adult,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Embezzlement,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Embezzlement,Total,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Forgery & Counterfeiting,Adult,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Forgery & Counterfeiting,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Forgery & Counterfeiting,Total,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Fraud,Adult,Property Crimes,Dodge,12,4/29/2020,5
Dodge Co SO,2019,Fraud,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Fraud,Total,Property Crimes,Dodge,12,4/29/2020,5
Dodge Co SO,2019,Gambling,Adult,Society Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Gambling,Juvenile,Society Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Gambling,Total,Society Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,"Human Trafficking, Commercial Sex Acts",Adult,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,"Human Trafficking, Commercial Sex Acts",Juvenile,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,"Human Trafficking, Commercial Sex Acts",Total,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,"Human Trafficking, Involuntary Servitude",Adult,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,"Human Trafficking, Involuntary Servitude",Juvenile,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,"Human Trafficking, Involuntary Servitude",Total,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Larceny Theft,Adult,Property Crimes,Dodge,12,4/29/2020,14
Dodge Co SO,2019,Larceny Theft,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Larceny Theft,Total,Property Crimes,Dodge,12,4/29/2020,14
Dodge Co SO,2019,Liquor Laws,Adult,Society Crimes,Dodge,12,4/29/2020,70
Dodge Co SO,2019,Liquor Laws,Juvenile,Society Crimes,Dodge,12,4/29/2020,43
Dodge Co SO,2019,Liquor Laws,Total,Society Crimes,Dodge,12,4/29/2020,113
Dodge Co SO,2019,Manslaughter by Negligence,Adult,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Manslaughter by Negligence,Juvenile,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Manslaughter by Negligence,Total,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Motor Vehicle Theft,Adult,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Motor Vehicle Theft,Juvenile,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Motor Vehicle Theft,Total,Property Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Offenses Against Family and Children,Adult,Other Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Offenses Against Family and Children,Juvenile,Other Crimes,Dodge,12,4/29/2020,0
Dodge Co SO,2019,Offenses Against Family and Children,Total,Other Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Prostitution & Commercialized Vice,Adult,Society Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Dodge,12,4/29/2020,1
Dodge Co SO,2019,Prostitution & Commercialized Vice,Total,Society Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,Rape - 2017,Adult,Violent Crimes,Dodge,12,4/29/2020,2
Dodge Co SO,2019,Rape - 2017,Juvenile,Violent Crimes,Dodge,12,4/29/2020,3
Dodge Co SO,2019,Rape - 2017,Total,Violent Crimes,Dodge,12,4/29/2020,5
