AgencyName,ArrestYear,ArrestDescription,AdultOrJuvenile,Category,County,months_submitted,refreshdate,ArrestCount
Green Lake Co SO,2016, ,Total,Grand total,Green Lake,12,4/29/2020,412
Green Lake Co SO,2016,Aggravated Assault,Adult,Violent Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Aggravated Assault,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Aggravated Assault,Total,Violent Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,All Other Offenses,Adult,Other Crimes,Green Lake,12,4/29/2020,192
Green Lake Co SO,2016,All Other Offenses,Juvenile,Other Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,All Other Offenses,Total,Other Crimes,Green Lake,12,4/29/2020,193
Green Lake Co SO,2016,Arson,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Arson,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Arson,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Burglary,Adult,Property Crimes,Green Lake,12,4/29/2020,9
Green Lake Co SO,2016,Burglary,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Burglary,Total,Property Crimes,Green Lake,12,4/29/2020,9
Green Lake Co SO,2016,Curfew/Loitering Violations,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Curfew/Loitering Violations,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Curfew/Loitering Violations,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Disorderly Conduct,Adult,Society Crimes,Green Lake,12,4/29/2020,23
Green Lake Co SO,2016,Disorderly Conduct,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Disorderly Conduct,Total,Society Crimes,Green Lake,12,4/29/2020,23
Green Lake Co SO,2016,Driving Under the Influence,Adult,Society Crimes,Green Lake,12,4/29/2020,76
Green Lake Co SO,2016,Driving Under the Influence,Juvenile,Society Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Driving Under the Influence,Total,Society Crimes,Green Lake,12,4/29/2020,77
Green Lake Co SO,2016,Drug - Unknown,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug - Unknown,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug - Unknown,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Possession - Marijuana,Adult,Drug Crimes,Green Lake,12,4/29/2020,38
Green Lake Co SO,2016,Drug Possession - Marijuana,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Drug Possession - Marijuana,Total,Drug Crimes,Green Lake,12,4/29/2020,39
Green Lake Co SO,2016,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Possession - Other Dangerous,Adult,Drug Crimes,Green Lake,12,4/29/2020,9
Green Lake Co SO,2016,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Drug Possession - Other Dangerous,Total,Drug Crimes,Green Lake,12,4/29/2020,11
Green Lake Co SO,2016,Drug Possession - Synthetic,Adult,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Drug Possession - Synthetic,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Possession - Synthetic,Total,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Drug Sale - Marijuana,Adult,Drug Crimes,Green Lake,12,4/29/2020,4
Green Lake Co SO,2016,Drug Sale - Marijuana,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Sale - Marijuana,Total,Drug Crimes,Green Lake,12,4/29/2020,4
Green Lake Co SO,2016,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Drug Sale - Other Dangerous,Adult,Drug Crimes,Green Lake,12,4/29/2020,6
Green Lake Co SO,2016,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Drug Sale - Other Dangerous,Total,Drug Crimes,Green Lake,12,4/29/2020,7
Green Lake Co SO,2016,Drug Sale - Synthetic,Adult,Drug Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Drug Sale - Synthetic,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,3
Green Lake Co SO,2016,Drug Sale - Synthetic,Total,Drug Crimes,Green Lake,12,4/29/2020,4
Green Lake Co SO,2016,Embezzlement,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Embezzlement,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Embezzlement,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Forgery & Counterfeiting,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Forgery & Counterfeiting,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Forgery & Counterfeiting,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Fraud,Adult,Property Crimes,Green Lake,12,4/29/2020,7
Green Lake Co SO,2016,Fraud,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Fraud,Total,Property Crimes,Green Lake,12,4/29/2020,7
Green Lake Co SO,2016,Gambling,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Gambling,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Gambling,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Larceny Theft,Adult,Property Crimes,Green Lake,12,4/29/2020,10
Green Lake Co SO,2016,Larceny Theft,Juvenile,Property Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Larceny Theft,Total,Property Crimes,Green Lake,12,4/29/2020,11
Green Lake Co SO,2016,Liquor Laws,Adult,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Liquor Laws,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Liquor Laws,Total,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Manslaughter by Negligence,Adult,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Manslaughter by Negligence,Juvenile,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Manslaughter by Negligence,Total,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Motor Vehicle Theft,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Motor Vehicle Theft,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Motor Vehicle Theft,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Offenses Against Family and Children,Adult,Other Crimes,Green Lake,12,4/29/2020,3
Green Lake Co SO,2016,Offenses Against Family and Children,Juvenile,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Offenses Against Family and Children,Total,Other Crimes,Green Lake,12,4/29/2020,3
Green Lake Co SO,2016,Prostitution & Commercialized Vice,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Prostitution & Commercialized Vice,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Rape - prior to 2017,Adult,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Rape - prior to 2017,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Rape - prior to 2017,Total,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Robbery,Adult,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Robbery,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Robbery,Total,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Sex Offenses - prior to 2017,Adult,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Sex Offenses - prior to 2017,Total,Society Crimes,Green Lake,12,4/29/2020,3
Green Lake Co SO,2016,Simple Assault,Adult,Other Crimes,Green Lake,12,4/29/2020,9
Green Lake Co SO,2016,Simple Assault,Juvenile,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Simple Assault,Total,Other Crimes,Green Lake,12,4/29/2020,9
Green Lake Co SO,2016,Stolen Property,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Stolen Property,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Stolen Property,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Vagrancy Violations,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Vagrancy Violations,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Vagrancy Violations,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Vandalism,Adult,Property Crimes,Green Lake,12,4/29/2020,1
Green Lake Co SO,2016,Vandalism,Juvenile,Property Crimes,Green Lake,12,4/29/2020,2
Green Lake Co SO,2016,Vandalism,Total,Property Crimes,Green Lake,12,4/29/2020,3
Green Lake Co SO,2016,Weapons,Adult,Society Crimes,Green Lake,12,4/29/2020,3
Green Lake Co SO,2016,Weapons,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake Co SO,2016,Weapons,Total,Society Crimes,Green Lake,12,4/29/2020,3
Green Lake PD,2016, ,Adult,Grand total,Green Lake,12,4/29/2020,37
Green Lake PD,2016, ,Juvenile,Grand total,Green Lake,12,4/29/2020,6
Green Lake PD,2016, ,Total,Grand total,Green Lake,12,4/29/2020,43
Green Lake PD,2016,Aggravated Assault,Adult,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Aggravated Assault,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Aggravated Assault,Total,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,All Other Offenses,Adult,Other Crimes,Green Lake,12,4/29/2020,17
Green Lake PD,2016,All Other Offenses,Juvenile,Other Crimes,Green Lake,12,4/29/2020,1
Green Lake PD,2016,All Other Offenses,Total,Other Crimes,Green Lake,12,4/29/2020,18
Green Lake PD,2016,Arson,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Arson,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Arson,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Burglary,Adult,Property Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Burglary,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Burglary,Total,Property Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Curfew/Loitering Violations,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Curfew/Loitering Violations,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Curfew/Loitering Violations,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Disorderly Conduct,Adult,Society Crimes,Green Lake,12,4/29/2020,7
Green Lake PD,2016,Disorderly Conduct,Juvenile,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Disorderly Conduct,Total,Society Crimes,Green Lake,12,4/29/2020,9
Green Lake PD,2016,Driving Under the Influence,Adult,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Driving Under the Influence,Juvenile,Society Crimes,Green Lake,12,4/29/2020,1
Green Lake PD,2016,Driving Under the Influence,Total,Society Crimes,Green Lake,12,4/29/2020,3
Green Lake PD,2016,Drug - Unknown,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug - Unknown,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug - Unknown,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Marijuana,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Marijuana,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Drug Possession - Marijuana,Total,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Other Dangerous,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Other Dangerous,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Synthetic,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Synthetic,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Possession - Synthetic,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Marijuana,Adult,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Drug Sale - Marijuana,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Marijuana,Total,Drug Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Other Dangerous,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Other Dangerous,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Synthetic,Adult,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Synthetic,Juvenile,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Drug Sale - Synthetic,Total,Drug Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Embezzlement,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Embezzlement,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Embezzlement,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Forgery & Counterfeiting,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Forgery & Counterfeiting,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Forgery & Counterfeiting,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Fraud,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Fraud,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Fraud,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Gambling,Adult,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Gambling,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Gambling,Total,Society Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Larceny Theft,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Larceny Theft,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Larceny Theft,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Liquor Laws,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Liquor Laws,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Liquor Laws,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Manslaughter by Negligence,Adult,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Manslaughter by Negligence,Juvenile,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Manslaughter by Negligence,Total,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Motor Vehicle Theft,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Motor Vehicle Theft,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Motor Vehicle Theft,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Murder & Nonnegligent Manslaughter,Adult,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Murder & Nonnegligent Manslaughter,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Murder & Nonnegligent Manslaughter,Total,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Offenses Against Family and Children,Adult,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Offenses Against Family and Children,Juvenile,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Offenses Against Family and Children,Total,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Prostitution & Commercialized Vice,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Prostitution & Commercialized Vice,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Prostitution & Commercialized Vice,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Rape - prior to 2017,Adult,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Rape - prior to 2017,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Rape - prior to 2017,Total,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Robbery,Adult,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Robbery,Juvenile,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Robbery,Total,Violent Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Sex Offenses - prior to 2017,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Sex Offenses - prior to 2017,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Sex Offenses - prior to 2017,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Simple Assault,Adult,Other Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Simple Assault,Juvenile,Other Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Simple Assault,Total,Other Crimes,Green Lake,12,4/29/2020,2
Green Lake PD,2016,Stolen Property,Adult,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Stolen Property,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Stolen Property,Total,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Vagrancy Violations,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Vagrancy Violations,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Vagrancy Violations,Total,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Vandalism,Adult,Property Crimes,Green Lake,12,4/29/2020,3
Green Lake PD,2016,Vandalism,Juvenile,Property Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Vandalism,Total,Property Crimes,Green Lake,12,4/29/2020,3
Green Lake PD,2016,Weapons,Adult,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Weapons,Juvenile,Society Crimes,Green Lake,12,4/29/2020,0
Green Lake PD,2016,Weapons,Total,Society Crimes,Green Lake,12,4/29/2020,0
Greendale PD,2016, ,Adult,Grand total,Milwaukee,12,4/29/2020,730
Greendale PD,2016, ,Juvenile,Grand total,Milwaukee,12,4/29/2020,223
Greendale PD,2016, ,Total,Grand total,Milwaukee,12,4/29/2020,953
Greendale PD,2016,Aggravated Assault,Adult,Violent Crimes,Milwaukee,12,4/29/2020,2
Greendale PD,2016,Aggravated Assault,Juvenile,Violent Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Aggravated Assault,Total,Violent Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,All Other Offenses,Adult,Other Crimes,Milwaukee,12,4/29/2020,55
Greendale PD,2016,All Other Offenses,Juvenile,Other Crimes,Milwaukee,12,4/29/2020,28
Greendale PD,2016,All Other Offenses,Total,Other Crimes,Milwaukee,12,4/29/2020,83
Greendale PD,2016,Arson,Adult,Property Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Arson,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Arson,Total,Property Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Burglary,Adult,Property Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Burglary,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,Burglary,Total,Property Crimes,Milwaukee,12,4/29/2020,4
Greendale PD,2016,Curfew/Loitering Violations,Adult,Society Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Curfew/Loitering Violations,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,9
Greendale PD,2016,Curfew/Loitering Violations,Total,Society Crimes,Milwaukee,12,4/29/2020,9
Greendale PD,2016,Disorderly Conduct,Adult,Society Crimes,Milwaukee,12,4/29/2020,39
Greendale PD,2016,Disorderly Conduct,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,13
Greendale PD,2016,Disorderly Conduct,Total,Society Crimes,Milwaukee,12,4/29/2020,52
Greendale PD,2016,Driving Under the Influence,Adult,Society Crimes,Milwaukee,12,4/29/2020,65
Greendale PD,2016,Driving Under the Influence,Juvenile,Society Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Driving Under the Influence,Total,Society Crimes,Milwaukee,12,4/29/2020,65
Greendale PD,2016,Drug - Unknown,Adult,Drug Crimes,Milwaukee,12,4/29/2020,2
Greendale PD,2016,Drug - Unknown,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug - Unknown,Total,Drug Crimes,Milwaukee,12,4/29/2020,2
Greendale PD,2016,Drug Possession - Marijuana,Adult,Drug Crimes,Milwaukee,12,4/29/2020,38
Greendale PD,2016,Drug Possession - Marijuana,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,6
Greendale PD,2016,Drug Possession - Marijuana,Total,Drug Crimes,Milwaukee,12,4/29/2020,44
Greendale PD,2016,Drug Possession - Opium/Cocaine,Adult,Drug Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,Drug Possession - Opium/Cocaine,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Possession - Opium/Cocaine,Total,Drug Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,Drug Possession - Other Dangerous,Adult,Drug Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,Drug Possession - Other Dangerous,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Drug Possession - Other Dangerous,Total,Drug Crimes,Milwaukee,12,4/29/2020,4
Greendale PD,2016,Drug Possession - Synthetic,Adult,Drug Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Drug Possession - Synthetic,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Possession - Synthetic,Total,Drug Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Drug Sale - Marijuana,Adult,Drug Crimes,Milwaukee,12,4/29/2020,2
Greendale PD,2016,Drug Sale - Marijuana,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Marijuana,Total,Drug Crimes,Milwaukee,12,4/29/2020,2
Greendale PD,2016,Drug Sale - Opium/Cocaine,Adult,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Opium/Cocaine,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Opium/Cocaine,Total,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Other Dangerous,Adult,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Other Dangerous,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Other Dangerous,Total,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Synthetic,Adult,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Synthetic,Juvenile,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Drug Sale - Synthetic,Total,Drug Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Embezzlement,Adult,Property Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Embezzlement,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Embezzlement,Total,Property Crimes,Milwaukee,12,4/29/2020,1
Greendale PD,2016,Forgery & Counterfeiting,Adult,Property Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,Forgery & Counterfeiting,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Forgery & Counterfeiting,Total,Property Crimes,Milwaukee,12,4/29/2020,3
Greendale PD,2016,Fraud,Adult,Property Crimes,Milwaukee,12,4/29/2020,4
Greendale PD,2016,Fraud,Juvenile,Property Crimes,Milwaukee,12,4/29/2020,0
Greendale PD,2016,Fraud,Total,Property Crimes,Milwaukee,12,4/29/2020,4
